,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
165,54.93,62.05,7.12,62.05,44.93,47.18,2.25,47.18,182.80,190.69,190.69,0.38,50.86,90.00,46.77,3914.28,25.75,24.53,20.16,21.28
166,52.05,52.90,0.85,52.90,46.04,44.02,2.02,46.04,115.36,159.42,159.42,0.95,54.28,90.00,43.86,3571.77,26.13,19.53,20.90,25.36
167,55.21,56.59,1.38,56.59,46.81,47.16,0.35,47.16,126.01,200.73,200.73,0.90,57.32,90.00,41.28,3268.05,26.44,26.93,21.12,21.41
168,50.93,49.38,1.55,50.93,47.25,46.93,0.32,47.25,77.00,58.06,77.00,0.66,55.60,86.26,38.99,3065.33,27.86,28.26,19.68,19.75
169,57.57,57.69,0.13,57.69,47.50,47.79,0.30,47.79,481.98,361.29,481.98,0.90,63.08,90.00,36.38,2691.81,28.97,29.54,20.39,19.80
170,57.64,58.04,0.40,58.04,44.17,45.66,1.49,45.66,293.07,438.94,438.94,0.52,52.09,90.00,45.72,3790.84,21.37,24.67,22.95,20.71
171,53.67,55.43,1.76,55.43,45.37,46.35,0.98,46.35,113.53,178.45,178.45,0.87,54.06,90.00,44.05,3594.02,22.04,25.82,23.96,21.11
172,49.15,53.16,4.01,53.16,44.50,43.60,0.90,44.50,75.22,315.37,315.37,0.83,58.28,90.00,40.47,3172.36,24.77,22.24,20.51,22.02
173,51.98,52.38,0.40,52.38,46.38,48.00,1.62,48.00,139.11,88.53,139.11,0.92,54.73,90.00,43.48,3526.65,25.25,27.78,21.58,20.30
174,51.45,52.25,0.80,52.25,47.91,48.34,0.43,48.34,76.58,44.78,76.58,0.85,66.29,90.00,33.65,2370.51,29.14,29.29,20.19,20.26
175,51.10,50.07,1.03,51.10,46.63,45.93,0.70,46.63,104.46,83.00,104.46,0.91,58.10,90.00,40.62,3190.36,25.40,27.07,21.20,19.62
176,53.26,54.58,1.32,54.58,48.02,47.02,1.01,48.02,103.38,75.38,103.38,0.86,60.06,90.00,38.95,2993.87,29.30,26.07,19.43,22.04
177,55.79,55.45,0.34,55.79,48.83,47.85,0.98,48.83,163.77,118.11,163.77,0.71,55.29,90.00,43.01,3471.44,29.20,24.66,19.84,22.71
178,53.67,54.76,1.10,54.76,47.79,46.99,0.80,47.79,73.52,101.82,101.82,0.93,58.94,90.00,39.90,3105.74,26.98,26.61,21.22,21.33
179,52.16,53.15,0.99,53.15,47.24,47.52,0.28,47.52,45.10,77.84,77.84,0.93,62.89,90.00,36.54,2711.01,28.56,27.77,19.63,20.59
180,50.66,50.66,0.00,50.66,44.73,45.40,0.67,45.40,117.39,69.62,117.39,0.91,59.93,90.00,39.06,3006.82,25.68,24.41,19.95,21.56
181,63.18,56.87,6.31,63.18,49.04,49.05,0.01,49.05,213.10,179.43,213.10,0.47,53.74,90.00,44.32,3626.11,28.29,28.08,20.17,20.18
182,53.85,56.87,3.02,56.87,47.30,46.30,1.00,47.30,54.68,172.05,172.05,0.37,56.85,90.00,41.68,3315.33,27.60,26.55,20.33,20.25
183,52.41,52.23,0.19,52.41,45.60,46.99,1.39,46.99,89.80,70.24,89.80,0.36,57.19,90.00,41.39,3281.11,26.22,26.55,19.48,20.12
184,53.36,53.27,0.09,53.36,47.86,48.00,0.14,48.00,124.98,53.26,124.98,0.83,60.56,90.00,38.52,2943.80,28.82,28.53,19.27,20.28
185,58.13,63.01,4.88,63.01,50.61,50.90,0.29,50.90,98.96,342.33,342.33,0.75,57.36,90.00,41.25,3264.25,29.62,31.34,19.89,19.71
186,53.68,53.93,0.25,53.93,48.42,47.69,0.73,48.42,73.84,158.59,158.59,0.84,61.41,90.00,37.80,2858.78,28.56,28.71,20.00,19.55
187,51.78,50.60,1.18,51.78,46.18,46.48,0.30,46.48,168.61,125.21,168.61,0.79,51.03,86.87,43.49,3583.70,26.36,25.91,20.41,21.39
188,54.66,55.44,0.78,55.44,48.29,48.57,0.28,48.57,91.26,122.31,122.31,0.92,59.94,90.00,39.05,3005.79,28.05,28.03,20.66,20.35
189,54.22,54.12,0.10,54.22,46.08,46.98,0.90,46.98,311.71,124.79,311.71,0.93,48.09,90.00,49.13,4191.41,23.54,23.02,23.90,24.77
190,53.79,54.35,0.56,54.35,47.43,46.62,0.81,47.43,127.25,97.85,127.25,0.78,56.14,90.00,42.28,3386.12,27.43,25.42,21.04,22.50
191,59.46,59.09,0.37,59.46,48.25,47.90,0.35,48.25,289.13,323.68,323.68,0.28,54.65,90.00,43.55,3535.15,26.73,27.69,21.00,19.59
192,57.39,56.01,1.39,57.39,48.00,49.34,1.34,49.34,165.75,180.21,180.21,0.81,58.34,90.00,40.41,3165.78,27.64,28.98,20.52,20.21
193,54.55,55.82,1.28,55.82,45.94,47.27,1.33,47.27,142.17,153.60,153.60,0.86,55.18,90.00,43.09,3481.64,24.29,26.67,22.14,20.04
194,54.32,52.82,1.50,54.32,48.04,48.22,0.19,48.22,70.11,56.62,70.11,0.78,58.53,90.00,40.25,3146.85,27.65,27.59,19.89,19.82
195,54.64,55.58,0.94,55.58,48.77,46.61,2.17,48.77,106.77,117.60,117.60,0.85,57.30,90.00,41.29,3269.94,29.24,23.48,20.97,24.26
196,52.16,55.32,3.15,55.32,47.53,46.77,0.76,47.53,99.85,154.95,154.95,0.83,55.72,90.00,42.64,3428.20,27.50,24.97,21.16,22.57
197,60.00,56.56,3.43,60.00,49.63,48.62,1.01,49.63,129.48,180.74,180.74,0.31,57.13,90.00,41.44,3286.80,29.02,28.90,20.81,20.24
198,54.62,53.77,0.84,54.62,46.13,46.01,0.12,46.13,250.85,146.22,250.85,0.80,59.08,90.00,39.78,3091.71,26.33,26.71,20.01,20.49
199,56.06,54.29,1.76,56.06,46.45,46.35,0.10,46.45,203.48,141.84,203.48,0.54,57.87,90.00,40.81,3212.57,26.10,27.54,19.86,19.01
200,56.67,53.51,3.16,56.67,46.61,47.42,0.82,47.42,444.25,107.07,444.25,0.84,61.08,90.00,38.08,2891.90,26.22,27.72,21.13,20.34
201,59.27,55.85,3.42,59.27,46.60,46.35,0.25,46.60,500.06,131.04,500.06,0.46,54.09,90.00,44.02,3590.73,26.25,26.39,20.28,20.38
202,56.19,51.86,4.33,56.19,48.30,47.40,0.90,48.30,176.59,67.26,176.59,0.87,59.81,90.00,39.16,3019.08,28.57,27.84,20.45,20.60
203,56.82,56.05,0.77,56.82,47.24,47.81,0.58,47.81,245.98,186.04,245.98,0.91,60.87,90.00,38.26,2913.26,29.03,28.31,19.12,20.11
204,54.81,55.89,1.08,55.89,49.54,46.59,2.96,49.54,155.13,135.47,155.13,0.30,55.57,90.00,42.76,3442.50,28.98,26.29,19.23,20.70
205,54.04,58.66,4.62,58.66,48.96,48.26,0.70,48.96,76.50,203.24,203.24,0.72,57.82,90.00,40.85,3218.09,28.43,27.72,20.80,21.50
206,56.82,56.79,0.03,56.82,46.25,46.72,0.48,46.72,175.35,291.75,291.75,0.56,53.48,90.00,44.54,3651.70,25.16,26.40,20.50,19.50
207,56.57,56.62,0.06,56.62,48.95,48.79,0.16,48.95,95.01,94.56,95.01,0.39,52.86,90.00,45.07,3714.03,27.57,27.95,21.06,20.94
208,51.56,52.94,1.38,52.94,46.18,47.60,1.42,47.60,97.57,87.59,97.57,0.94,62.73,90.00,36.68,2726.75,26.69,28.03,21.44,21.54
209,57.37,56.19,1.18,57.37,47.71,48.79,1.07,48.79,130.21,144.49,144.49,0.87,61.36,90.00,37.84,2863.70,28.53,30.38,20.14,19.61
210,51.86,54.75,2.89,54.75,45.94,46.72,0.78,46.72,162.56,144.18,162.56,0.88,58.01,90.00,40.69,3199.32,26.93,25.88,19.78,21.03
211,53.19,52.76,0.43,53.19,48.07,47.25,0.82,48.07,65.78,179.20,179.20,0.92,57.33,89.77,41.04,3244.08,28.73,26.96,19.97,20.27
212,55.42,50.82,4.60,55.42,45.76,45.70,0.06,45.76,168.97,120.29,168.97,0.81,53.92,90.00,44.17,3608.48,23.42,24.34,22.66,21.81
213,56.64,56.60,0.05,56.64,48.85,47.85,1.00,48.85,248.69,162.53,248.69,0.86,60.27,90.00,38.77,2973.08,27.59,27.44,21.81,21.40
214,54.97,52.48,2.49,54.97,44.30,45.73,1.43,45.73,293.79,352.31,352.31,0.92,55.65,90.00,42.70,3435.04,22.74,25.65,21.77,20.27
215,54.39,52.22,2.18,54.39,47.61,47.11,0.50,47.61,91.65,62.75,91.65,0.82,59.64,90.00,39.30,3035.67,27.49,27.55,20.66,20.58
216,56.26,55.20,1.06,56.26,47.49,48.38,0.89,48.38,171.46,163.43,171.46,0.77,58.80,90.00,40.02,3119.50,28.09,29.46,20.13,19.49
217,51.12,52.12,1.00,52.12,44.75,46.07,1.32,46.07,113.30,166.98,166.98,0.87,62.78,90.00,36.64,2722.22,25.80,27.65,20.07,19.40
218,59.72,54.02,5.70,59.72,45.42,44.44,0.98,45.42,406.72,143.15,406.72,0.13,46.99,90.00,50.06,4301.00,17.57,25.04,26.20,19.28
219,57.72,57.64,0.08,57.72,46.74,47.90,1.16,47.90,198.78,246.54,246.54,0.88,59.26,90.00,39.63,3074.45,27.73,28.27,19.61,19.81
220,60.00,58.06,1.94,60.00,47.80,49.08,1.28,49.08,197.00,233.70,233.70,0.88,54.35,90.00,43.80,3565.04,26.74,28.09,20.75,19.98
221,55.57,58.16,2.59,58.16,49.49,47.28,2.21,49.49,163.16,190.09,190.09,0.92,50.88,90.00,46.75,3912.09,27.89,24.01,21.91,23.10
222,52.70,48.00,4.70,52.70,45.78,44.43,1.35,45.78,94.01,30.56,94.01,0.87,57.97,90.00,40.72,3202.68,24.86,24.17,21.63,21.43
223,53.68,57.29,3.61,57.29,45.14,46.52,1.37,46.52,243.06,252.23,252.23,0.93,55.22,90.00,43.06,3477.71,24.47,25.53,21.39,20.93
224,52.53,50.26,2.27,52.53,46.78,46.16,0.62,46.78,53.19,96.39,96.39,0.80,59.00,90.00,39.85,3100.02,27.65,26.67,19.77,20.43
225,51.69,49.97,1.72,51.69,45.54,45.51,0.02,45.54,68.24,58.34,68.24,0.83,59.00,90.00,39.85,3100.05,26.92,25.68,19.08,20.11
226,52.68,56.06,3.38,56.06,49.09,48.24,0.84,49.09,47.61,124.92,124.92,0.84,62.11,90.00,37.21,2789.19,29.86,27.84,19.39,20.81
227,53.11,52.68,0.43,53.11,46.65,48.13,1.48,48.13,141.44,112.71,141.44,0.19,51.60,90.00,46.14,3840.23,25.41,27.23,21.16,19.97
228,55.55,54.30,1.25,55.55,46.31,47.24,0.93,47.24,164.87,109.69,164.87,0.94,55.92,90.00,42.47,3408.07,24.90,28.21,22.64,20.31
229,57.93,56.88,1.06,57.93,49.51,49.63,0.12,49.63,101.72,198.11,198.11,0.84,59.13,90.00,39.74,3086.55,27.33,29.41,22.39,20.07
230,56.83,54.84,1.99,56.83,46.51,45.77,0.74,46.51,219.28,161.09,219.28,0.85,55.04,90.00,43.22,3495.95,26.15,26.15,20.79,20.60
231,53.93,56.16,2.22,56.16,47.37,48.40,1.03,48.40,88.31,104.72,104.72,0.81,57.69,90.00,40.96,3230.60,27.14,28.59,20.43,20.90
232,52.87,54.69,1.81,54.69,46.22,47.39,1.17,47.39,140.02,97.30,140.02,0.81,56.84,90.00,41.69,3316.42,26.29,27.84,19.96,19.33
233,54.80,58.30,3.50,58.30,46.03,46.78,0.75,46.78,163.39,170.50,170.50,0.83,52.94,90.00,45.00,3705.59,26.30,25.53,19.55,20.07
234,53.00,50.19,2.81,53.00,47.97,47.44,0.53,47.97,76.91,53.73,76.91,0.69,56.50,86.62,38.59,3011.43,29.69,28.62,18.47,19.01
235,54.14,53.94,0.20,54.14,44.64,45.24,0.60,45.24,139.16,224.69,224.69,0.21,53.98,90.00,44.12,3602.38,23.70,27.05,20.79,18.91
236,51.82,53.19,1.37,53.19,46.86,47.65,0.79,47.65,174.43,143.64,174.43,0.55,54.14,90.00,43.98,3586.34,26.36,26.82,20.32,19.58
237,50.52,51.41,0.89,51.41,46.17,44.51,1.66,46.17,38.69,79.28,79.28,0.97,58.21,90.00,40.52,3179.08,27.75,20.97,18.66,23.76
238,59.54,54.70,4.83,59.54,49.09,46.98,2.11,49.09,133.31,305.98,305.98,0.61,53.17,90.00,44.80,3682.68,26.44,26.25,21.14,20.18
239,61.29,56.75,4.53,61.29,46.83,46.96,0.13,46.96,369.10,164.95,369.10,0.84,53.31,90.00,44.69,3668.96,26.55,23.18,20.93,23.47
240,58.67,54.31,4.35,58.67,48.76,48.60,0.17,48.76,249.24,78.19,249.24,0.64,59.59,90.00,39.35,3041.43,29.39,26.66,20.14,21.32
241,53.92,55.84,1.92,55.84,49.19,49.34,0.15,49.34,115.39,85.55,115.39,0.75,57.77,90.00,40.90,3223.31,28.07,29.79,20.24,19.93
242,52.19,55.34,3.14,55.34,47.44,46.99,0.45,47.44,69.83,159.77,159.77,0.86,60.60,90.00,38.49,2939.93,27.53,24.62,19.89,23.09
243,57.06,59.49,2.43,59.49,46.31,47.00,0.69,47.00,172.18,193.60,193.60,0.88,59.04,90.00,39.82,3096.46,26.14,26.84,20.98,20.67
244,59.17,56.63,2.55,59.17,47.43,46.11,1.32,47.43,278.36,289.53,289.53,0.71,52.74,90.00,45.17,3725.63,28.66,21.31,18.96,24.62
245,54.62,57.04,2.42,57.04,48.23,47.46,0.77,48.23,106.94,192.07,192.07,0.42,55.31,90.00,42.98,3468.62,27.40,26.90,20.27,20.06
246,49.80,47.66,2.14,49.80,46.27,46.75,0.47,46.75,63.24,24.60,63.24,0.92,61.64,88.52,36.13,2688.22,26.33,27.40,21.40,20.83
247,50.95,51.08,0.13,51.08,45.72,45.98,0.26,45.98,135.09,193.21,193.21,0.86,57.72,90.00,40.94,3228.40,25.14,26.92,21.36,19.91
248,60.96,55.82,5.13,60.96,46.55,47.40,0.86,47.40,398.91,111.87,398.91,0.78,57.77,90.00,40.90,3223.37,27.53,27.10,20.22,20.70
249,56.31,57.88,1.57,57.88,49.21,47.38,1.83,49.21,108.82,271.71,271.71,0.95,60.15,90.00,38.87,2985.00,27.93,27.93,21.21,20.49
250,51.68,54.92,3.24,54.92,46.88,46.27,0.61,46.88,79.14,192.97,192.97,0.93,54.77,90.00,43.44,3522.55,25.48,26.53,22.51,21.41
251,53.56,54.79,1.23,54.79,46.84,48.56,1.72,48.56,139.18,113.50,139.18,0.69,54.56,90.00,43.63,3544.24,26.57,27.44,20.68,20.54
252,51.62,51.45,0.18,51.62,44.83,45.04,0.21,45.04,126.49,161.07,161.07,0.89,55.41,90.00,42.90,3458.76,23.98,24.67,21.53,21.23
253,57.69,54.62,3.07,57.69,44.98,45.90,0.92,45.90,212.57,103.46,212.57,0.94,55.64,90.00,42.70,3435.82,24.04,24.42,21.42,22.22
254,63.41,60.21,3.20,63.41,49.02,49.16,0.14,49.16,319.09,280.01,319.09,0.80,58.91,90.00,39.93,3108.94,27.38,28.93,21.41,19.71
255,53.43,57.10,3.67,57.10,45.13,44.22,0.91,45.13,178.64,345.47,345.47,0.21,53.79,90.00,44.28,3620.62,24.50,23.83,21.36,21.04
256,56.34,57.85,1.51,57.85,47.37,46.45,0.92,47.37,190.53,240.43,240.43,0.90,61.24,90.00,37.94,2875.52,28.70,27.48,19.26,19.87
257,53.57,52.38,1.19,53.57,46.91,45.98,0.93,46.91,122.61,121.96,122.61,0.80,57.62,90.00,41.03,3238.32,27.66,25.06,19.27,20.75
258,52.36,55.30,2.94,55.30,47.01,47.41,0.41,47.41,68.53,138.18,138.18,0.91,57.46,90.00,41.16,3253.82,27.07,27.25,20.54,20.66
259,57.94,57.45,0.49,57.94,46.56,48.82,2.26,48.82,158.15,177.67,177.67,0.79,55.03,90.00,43.23,3497.22,26.59,27.50,21.07,21.35
260,54.62,53.56,1.05,54.62,47.80,49.61,1.81,49.61,211.53,122.27,211.53,0.86,59.95,90.00,39.05,3005.47,27.50,29.14,21.43,21.17
261,54.64,55.08,0.43,55.08,46.72,46.54,0.18,46.72,250.38,335.84,335.84,0.71,56.52,90.00,41.95,3347.62,26.94,25.40,20.60,21.17
262,54.19,52.43,1.76,54.19,47.88,45.10,2.78,47.88,57.35,115.70,115.70,0.86,56.18,90.00,42.25,3381.84,28.34,21.73,20.55,23.10
263,56.74,62.12,5.38,62.12,47.29,46.48,0.81,47.29,228.62,166.69,228.62,0.23,47.82,90.00,49.35,4217.52,26.90,24.88,19.85,22.43
264,57.63,52.90,4.74,57.63,49.43,47.61,1.82,49.43,98.62,133.08,133.08,0.70,55.20,90.00,43.08,3479.65,29.48,26.77,19.41,21.26
265,56.72,60.41,3.70,60.41,47.47,48.27,0.81,48.27,194.22,138.71,194.22,0.87,55.04,90.00,43.22,3496.33,28.22,27.53,19.00,21.20
266,57.00,56.55,0.45,57.00,45.43,45.65,0.22,45.65,300.25,480.48,480.48,0.87,56.32,90.00,42.12,3367.60,23.32,25.97,21.76,19.86
267,50.32,52.21,1.89,52.21,47.08,46.19,0.89,47.08,50.21,46.13,50.21,0.85,60.38,90.00,38.68,2962.20,27.99,25.19,19.73,21.34
268,50.39,50.02,0.37,50.39,47.25,47.54,0.28,47.54,21.89,60.19,60.19,0.95,62.28,90.00,37.06,2771.75,28.02,27.52,20.26,21.03
269,50.33,51.03,0.71,51.03,47.06,47.21,0.15,47.21,61.05,31.69,61.05,0.82,59.57,90.00,39.37,3043.00,27.80,28.24,19.79,19.57
270,51.39,52.71,1.32,52.71,45.66,44.82,0.85,45.66,134.30,69.79,134.30,0.86,55.24,90.00,43.04,3475.77,26.03,24.79,19.92,21.22
271,49.53,50.17,0.64,50.17,43.90,45.64,1.75,45.64,111.58,64.53,111.58,0.86,57.72,90.00,40.94,3228.26,24.38,26.35,21.06,20.59
272,52.06,55.60,3.54,55.60,47.15,48.10,0.95,48.10,49.16,166.28,166.28,0.82,61.12,90.00,38.05,2887.76,28.55,28.48,19.28,19.98
273,49.92,49.77,0.14,49.92,47.75,47.27,0.48,47.75,31.72,28.52,31.72,0.90,67.47,90.00,32.65,2253.05,28.06,27.85,20.83,20.83
274,49.33,51.23,1.89,51.23,46.99,47.05,0.06,47.05,23.58,44.94,44.94,0.92,63.65,90.00,35.90,2635.46,26.81,28.42,21.16,19.45
275,52.19,54.43,2.24,54.43,47.40,48.43,1.03,48.43,46.90,109.20,109.20,0.90,56.45,90.00,42.02,3355.00,26.31,27.30,21.97,21.85
276,53.61,54.00,0.39,54.00,47.14,47.57,0.43,47.57,206.37,160.59,206.37,0.94,64.80,90.00,34.92,2520.11,28.13,26.88,20.18,21.84
277,62.07,61.34,0.73,62.07,49.15,49.46,0.31,49.46,324.21,209.01,324.21,0.33,54.04,90.00,44.07,3596.17,27.38,27.92,19.33,19.10
278,53.87,52.92,0.95,53.87,46.68,46.96,0.28,46.96,234.01,98.17,234.01,0.24,55.33,90.00,42.97,3467.09,25.31,26.87,21.48,19.89
279,52.82,50.92,1.90,52.82,47.83,46.15,1.68,47.83,48.13,97.68,97.68,0.86,60.41,90.00,38.65,2959.19,27.72,26.76,20.69,20.47
280,53.32,54.12,0.80,54.12,48.10,47.65,0.45,48.10,99.78,91.85,99.78,0.82,58.43,90.00,40.34,3157.47,28.33,27.31,19.97,20.95
281,60.36,59.48,0.88,60.36,48.66,49.38,0.72,49.38,171.52,197.50,197.50,0.86,56.38,90.00,42.08,3362.36,28.53,28.59,21.22,20.71
282,51.90,53.15,1.25,53.15,48.55,48.96,0.41,48.96,86.30,52.40,86.30,0.88,60.09,90.00,38.92,2990.91,28.20,29.07,21.03,20.39
283,49.51,52.23,2.72,52.23,44.20,45.08,0.88,45.08,88.06,224.88,224.88,0.49,54.07,90.00,44.04,3593.21,24.60,25.38,20.60,19.66
284,48.99,47.17,1.81,48.99,46.41,45.19,1.22,46.41,71.13,69.45,71.13,0.89,50.83,80.50,37.30,2967.30,28.43,24.55,18.64,21.43
285,54.25,53.93,0.32,54.25,46.21,47.72,1.50,47.72,178.78,88.18,178.78,0.81,56.98,90.00,41.57,3301.83,24.80,27.33,21.65,20.88
286,53.89,55.36,1.47,55.36,43.38,41.99,1.39,43.38,355.39,280.85,355.39,0.76,56.18,90.00,42.24,3381.55,24.01,22.79,20.31,20.63
287,59.42,55.70,3.72,59.42,47.62,48.43,0.80,48.43,255.98,228.64,255.98,0.68,53.96,90.00,44.14,3604.40,27.78,27.19,20.84,21.61
288,49.64,54.63,4.98,54.63,45.14,46.11,0.97,46.11,26.12,123.01,123.01,0.89,60.08,90.00,38.93,2991.76,26.21,23.95,19.69,22.65
289,55.52,55.57,0.05,55.57,47.42,47.82,0.40,47.82,204.89,172.46,204.89,0.94,64.14,90.00,35.48,2586.22,27.38,29.07,20.93,19.72
290,57.58,54.72,2.86,57.58,48.96,47.33,1.63,48.96,159.53,148.48,159.53,0.89,57.48,90.00,41.14,3251.71,28.66,25.80,20.89,21.97
291,57.84,57.41,0.43,57.84,49.21,50.09,0.88,50.09,206.24,99.14,206.24,0.49,57.11,90.00,41.45,3288.71,28.42,30.20,20.93,18.89
292,52.47,50.26,2.21,52.47,47.27,46.28,0.99,47.27,98.21,86.06,98.21,0.37,57.27,90.00,41.32,3272.59,27.16,26.79,19.90,19.87
293,58.07,54.62,3.45,58.07,47.27,45.99,1.28,47.27,270.33,188.26,270.33,0.87,54.89,90.00,43.35,3511.29,24.34,26.15,22.89,20.37
294,52.07,53.30,1.23,53.30,47.17,48.00,0.83,48.00,115.85,107.98,115.85,0.66,54.96,90.00,43.28,3503.81,27.80,27.83,18.89,19.73
295,54.45,51.00,3.45,54.45,45.39,45.30,0.09,45.39,234.78,108.52,234.78,0.83,59.84,90.00,39.13,3015.69,25.52,24.92,21.25,21.58
296,57.76,55.45,2.31,57.76,46.43,48.88,2.45,48.88,283.86,57.28,283.86,0.82,53.51,90.00,44.51,3648.62,23.73,28.63,23.35,20.31
297,52.34,51.84,0.50,52.34,47.15,46.40,0.74,47.15,97.23,84.41,97.23,0.79,59.67,90.00,39.28,3032.80,27.02,27.77,20.80,19.70
298,54.85,55.13,0.29,55.13,48.39,50.41,2.03,50.41,111.90,108.87,111.90,0.85,58.96,90.00,39.88,3103.73,26.28,30.33,22.57,19.24
299,55.73,53.06,2.66,55.73,43.09,42.79,0.30,43.09,615.41,256.91,615.41,0.89,54.15,90.00,43.97,3585.01,21.51,21.74,21.78,21.88
300,64.82,62.05,2.77,64.82,48.67,46.93,1.74,48.67,359.47,276.90,359.47,0.18,49.76,90.00,47.70,4023.93,26.92,25.97,19.12,20.03
301,51.66,51.61,0.06,51.66,47.05,47.52,0.47,47.52,72.93,68.02,72.93,0.87,63.66,90.00,35.89,2633.86,28.15,27.51,20.47,20.92
302,55.82,55.76,0.07,55.82,46.59,45.31,1.28,46.59,157.05,147.67,157.05,0.77,51.22,90.00,46.46,3877.92,26.47,22.37,20.46,23.47
303,49.06,48.79,0.27,49.06,46.21,46.32,0.11,46.32,31.19,37.41,37.41,0.90,61.81,90.00,37.46,2819.02,26.41,27.07,21.14,20.53
304,56.11,56.97,0.86,56.97,46.53,48.68,2.15,48.68,155.02,76.49,155.02,0.91,56.83,90.00,41.69,3316.80,26.42,27.27,21.29,21.90
305,54.45,53.16,1.29,54.45,47.35,47.36,0.01,47.36,109.20,124.97,124.97,0.90,54.70,90.00,43.51,3530.27,23.58,27.36,23.82,20.44
306,52.75,56.82,4.06,56.82,47.50,46.11,1.39,47.50,66.29,201.38,201.38,0.91,60.96,90.00,38.19,2904.23,27.60,26.73,19.65,20.00
307,54.47,55.25,0.79,55.25,49.47,50.02,0.55,50.02,120.81,141.50,141.50,0.89,62.80,90.00,36.62,2719.73,29.91,30.35,20.48,19.45
308,56.16,58.30,2.14,58.30,48.32,47.69,0.63,48.32,138.83,133.65,138.83,0.13,52.81,90.00,45.12,3719.43,27.56,27.51,21.10,19.98
309,54.66,54.53,0.13,54.66,48.05,46.95,1.09,48.05,151.00,153.51,153.51,0.91,56.13,90.00,42.29,3387.23,28.91,24.77,19.75,22.41
310,60.32,59.13,1.19,60.32,47.70,47.80,0.10,47.80,325.18,304.39,325.18,0.89,57.92,90.00,40.77,3208.03,26.82,26.79,19.93,20.45
311,50.89,51.63,0.75,51.63,46.60,45.48,1.12,46.60,85.27,102.66,102.66,0.89,58.57,90.00,40.22,3143.02,26.56,24.00,20.81,21.94
312,59.67,58.09,1.58,59.67,47.52,48.04,0.53,48.04,278.41,157.87,278.41,0.88,57.00,90.00,41.55,3299.90,27.29,28.05,20.62,21.26
313,51.65,51.06,0.59,51.65,47.30,47.20,0.10,47.30,31.19,84.84,84.84,0.64,56.26,90.00,42.18,3374.31,26.63,27.41,21.57,20.69
314,49.24,57.09,7.86,57.09,46.66,47.31,0.64,47.31,75.50,492.65,492.65,0.90,60.08,90.00,38.93,2991.61,26.27,27.07,21.33,20.37
315,52.55,56.60,4.05,56.60,48.00,48.21,0.21,48.21,129.83,161.28,161.28,0.34,50.42,90.00,47.14,3957.82,27.38,26.86,20.54,20.70
316,53.77,55.10,1.33,55.10,46.65,45.05,1.60,46.65,121.67,116.45,121.67,0.69,52.64,90.00,45.25,3735.65,27.57,22.62,19.61,22.43
317,49.31,52.76,3.45,52.76,46.32,46.44,0.12,46.44,53.19,84.27,84.27,0.35,53.86,90.00,44.22,3614.16,25.67,26.77,21.90,21.04
318,50.96,55.73,4.77,55.73,46.06,46.58,0.53,46.58,240.57,124.05,240.57,0.47,51.38,90.00,46.33,3861.81,25.61,23.99,21.75,22.88
319,50.60,52.64,2.04,52.64,45.66,46.07,0.42,46.07,81.05,46.79,81.05,0.85,57.59,90.00,41.05,3240.92,24.99,27.45,20.41,18.87
320,50.61,53.05,2.44,53.05,46.66,46.51,0.15,46.66,68.24,131.53,131.53,0.92,54.56,90.00,43.63,3544.38,26.41,23.42,21.17,23.14
321,54.96,52.47,2.49,54.96,48.53,46.90,1.63,48.53,132.32,94.75,132.32,0.77,59.28,90.00,39.61,3071.75,28.10,26.92,20.69,20.51
322,52.47,54.40,1.93,54.40,46.75,46.56,0.20,46.75,211.08,91.92,211.08,0.29,53.46,90.00,44.56,3654.20,26.01,26.33,20.76,20.43
323,54.90,56.03,1.14,56.03,48.98,48.78,0.21,48.98,59.38,161.07,161.07,0.89,59.33,90.00,39.57,3067.14,28.70,29.05,20.26,19.18
324,52.80,58.67,5.86,58.67,46.24,47.73,1.49,47.73,189.21,213.50,213.50,0.83,59.93,90.00,39.06,3007.10,27.07,28.19,19.89,20.49
325,51.00,51.18,0.19,51.18,47.23,44.78,2.45,47.23,88.47,121.63,121.63,0.70,53.77,90.00,44.29,3622.61,27.24,20.86,20.12,24.13
326,51.84,53.03,1.19,53.03,45.33,49.38,4.05,49.38,145.01,167.13,167.13,0.89,55.19,90.00,43.08,3480.57,23.39,28.42,22.38,19.82
327,59.49,56.85,2.64,59.49,46.71,46.73,0.03,46.73,188.32,114.50,188.32,0.20,54.74,90.00,43.47,3526.12,26.41,26.59,20.17,19.89
328,65.46,67.38,1.93,67.38,48.32,48.06,0.26,48.32,499.37,456.18,499.37,0.50,55.70,90.00,42.66,3430.10,27.45,26.95,20.90,21.50
329,54.75,53.06,1.69,54.75,49.28,47.48,1.80,49.28,98.56,122.22,122.22,0.92,54.92,90.00,43.32,3508.00,28.56,26.57,20.63,21.40
330,57.30,54.21,3.09,57.30,43.75,46.29,2.53,46.29,248.16,97.92,248.16,0.85,54.96,90.00,43.28,3503.63,21.71,26.82,22.66,20.05
