Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
17177,-89.6623,42.3518,801,2020-03,3.62,30,46.7,30.7,0.34,4.56
17177,-89.6623,42.3518,801,2020-04,2.43,33.9,55.6,33.8,0.42,8.37
17177,-89.6623,42.3518,801,2020-05,5.16,46.7,66.8,46.4,0.23,10.95
17177,-89.6623,42.3518,801,2020-06,5.2,59.2,81.7,57,1.33,20.59
17177,-89.6623,42.3518,801,2020-07,3.97,64.3,84.9,66,0.25,18.64
17177,-89.6623,42.3518,801,2020-08,2.81,59.3,81.9,60.8,0.35,18.47
17177,-89.6623,42.3518,801,2020-09,7.27,49.8,71.5,52.4,0.61,13
17177,-89.6623,42.3518,801,2020-10,2.14,36.1,57.2,35.6,0.65,9.77
17177,-89.6623,42.3518,801,2020-11,1.89,32.3,53.8,33.4,0.61,7.56
17177,-89.6623,42.3518,801,2020-12,2.04,19,36,21.3,0.37,2.88
17177,-89.6623,42.3518,801,2021-01,1.7,15.5,29.4,19.5,0.29,1.41
17177,-89.6623,42.3518,801,2021-02,0.86,2.2,21.7,7.3,0.2,1.76
17177,-89.6623,42.3518,801,2021-03,1.94,28.9,49.8,30.4,0.64,6.54
17177,-89.6623,42.3518,801,2021-04,2.37,38.3,59.6,35.3,1.42,11.19
17177,-89.6623,42.3518,801,2021-05,2.37,47.9,68,45.7,1.15,13.46
17177,-89.6623,42.3518,801,2021-06,2.19,61.6,82.9,59,1.83,22.44
17177,-89.6623,42.3518,801,2021-07,2.67,61.7,81.3,63.9,1.56,16.65
17177,-89.6623,42.3518,801,2021-08,2.96,60.7,84.3,63.6,1.36,20.27
17177,-89.6623,42.3518,801,2021-09,0.65,51.9,79.6,52.8,1.29,22.2
17177,-89.6623,42.3518,801,2021-10,5.66,46.3,66.4,48.2,0.5,11.23
17177,-89.6623,42.3518,801,2021-11,0.33,26.9,47.3,26.6,0.64,6.38
17177,-89.6623,42.3518,801,2021-12,1.69,23.9,41.1,26.2,0.32,3.86
17177,-89.6623,42.3518,801,2022-01,0.57,3.8,23.6,9.8,0.17,1.42
17177,-89.6623,42.3518,801,2022-02,0.67,11.6,31.3,15.7,0.27,2.33
17177,-89.6623,42.3518,801,2022-03,3.61,26.9,45.9,28.1,0.43,5.38
17177,-89.6623,42.3518,801,2022-04,4.57,34.1,52.4,34.5,0.5,7.02
17177,-89.6623,42.3518,801,2022-05,3.96,51.2,71.8,51.3,0.94,14.7
17177,-89.6623,42.3518,801,2022-06,2.34,57.9,80.7,57.6,1.1,20.03
17177,-89.6623,42.3518,801,2022-07,5.97,61.9,82.2,64.4,0.59,16.29
17177,-89.6623,42.3518,801,2022-08,13.35,60.3,79.9,64.8,0.16,12.72
17177,-89.6623,42.3518,801,2022-09,3.67,52.6,73.8,56.6,0.23,12.75
17177,-89.6623,42.3518,801,2022-10,1.52,36.2,62.7,39.5,0.41,11.74
17177,-89.6623,42.3518,801,2022-11,3.27,28.4,49.6,32.4,0.25,5.99
17177,-89.6623,42.3518,801,2022-12,3.04,15.7,31.5,19.8,0.21,1.81
,,,,,,,,,,
29161,-91.7923,37.8772,925,2014-01,1.8,11.9,39.5,10.6,0.5,5.88
29161,-91.7923,37.8772,925,2014-02,0.68,13.6,40.6,13,0.37,6.36
29161,-91.7923,37.8772,925,2014-03,1.77,21.8,54.3,21,0.48,11.25
29161,-91.7923,37.8772,925,2014-04,4.78,40.8,68.5,37.6,1.23,16.46
29161,-91.7923,37.8772,925,2014-05,4.79,50.9,77,51.7,0.01,18.59
29161,-91.7923,37.8772,925,2014-06,3.82,62.3,83.2,64.2,0,17.17
29161,-91.7923,37.8772,925,2014-07,1.37,57.7,85.3,60.8,0.06,22.87
29161,-91.7923,37.8772,925,2014-08,3.95,62.6,89.8,63.6,0.07,28.39
29161,-91.7923,37.8772,925,2014-09,2.47,51.5,79.4,56.5,0,18.42
29161,-91.7923,37.8772,925,2014-10,5.68,42.2,70.6,47.5,0,13.96
29161,-91.7923,37.8772,925,2014-11,2.66,25.4,49.3,24.7,0.45,7.47
29161,-91.7923,37.8772,925,2014-12,2.74,30,45.2,29.5,0.33,4.13
29161,-91.7923,37.8772,925,2015-01,1.59,18.3,42.5,18.2,0.32,5.92
29161,-91.7923,37.8772,925,2015-02,1.85,14,38.2,13.3,0.45,5.1
29161,-91.7923,37.8772,925,2015-03,4.24,27.7,56,29.5,0.24,10.75
29161,-91.7923,37.8772,925,2015-04,1.57,42.2,70.4,40.2,0.66,16.65
29161,-91.7923,37.8772,925,2015-05,6,52.3,76.2,53.4,0.03,15.75
29161,-91.7923,37.8772,925,2015-06,6.86,62.6,83,65.3,0,16.31
29161,-91.7923,37.8772,925,2015-07,5.37,66.9,87.2,68.9,0.01,18.66
29161,-91.7923,37.8772,925,2015-08,6.15,59.1,84.3,62.3,0,20.76
29161,-91.7923,37.8772,925,2015-09,0.62,55.1,83,59.1,0,21.02
29161,-91.7923,37.8772,925,2015-10,1.93,41.7,70.6,43.6,0.07,15.71
29161,-91.7923,37.8772,925,2015-11,10.67,34.6,61.4,35.2,0.4,10.9
29161,-91.7923,37.8772,925,2015-12,12.45,31.2,54.8,33.8,0.14,7.53
29161,-91.7923,37.8772,925,2016-01,1.22,19.6,42.4,19.7,0.41,5.6
29161,-91.7923,37.8772,925,2016-02,1.42,26.1,50.8,23.8,0.59,8.8
29161,-91.7923,37.8772,925,2016-03,2.75,36.2,62.9,34.5,0.74,12.53
29161,-91.7923,37.8772,925,2016-04,3.92,42.1,70.4,40.3,0.65,16.5
29161,-91.7923,37.8772,925,2016-05,5.57,48.5,74.5,50.1,0.01,16.84
29161,-91.7923,37.8772,925,2016-06,0.75,60.9,88.3,63.7,0.02,25.79
29161,-91.7923,37.8772,925,2016-07,6.62,66.2,88.4,69.2,0,20.16
29161,-91.7923,37.8772,925,2016-08,4.02,65.1,86.8,67.7,0,19.74
29161,-91.7923,37.8772,925,2016-09,4.18,56.3,83,61.2,0,19.06
29161,-91.7923,37.8772,925,2016-10,2.34,48.1,74.4,51.9,0.01,15.05
29161,-91.7923,37.8772,925,2016-11,0.84,34.2,64.1,37.3,0.16,12.95
29161,-91.7923,37.8772,925,2016-12,1.32,20.6,45.2,20,0.28,5.68
29161,-91.7923,37.8772,925,2017-01,1.96,24.3,46.4,26.3,0.13,5.35
29161,-91.7923,37.8772,925,2017-02,0.77,31.4,58.3,28.6,0.84,11.28
29161,-91.7923,37.8772,925,2017-03,3.93,35.1,60.2,31.7,0.98,11.82
29161,-91.7923,37.8772,925,2017-04,11.24,45.2,69.9,43.6,0.87,15.03
29161,-91.7923,37.8772,925,2017-05,7.88,49,75.4,51.9,0,16.79
29161,-91.7923,37.8772,925,2017-06,2.5,57.5,85.7,60,0.02,23.87
29161,-91.7923,37.8772,925,2017-07,4.55,63.9,90.3,66.3,0,27.26
29161,-91.7923,37.8772,925,2017-08,5.88,58.1,83.4,61.6,0,20.05
29161,-91.7923,37.8772,925,2017-09,0.25,51.4,83.5,56.8,0,23.52
29161,-91.7923,37.8772,925,2017-10,3.49,44.4,71.8,45.8,0.2,15.45
29161,-91.7923,37.8772,925,2017-11,0.42,33.3,60.8,30.9,0.85,11.1
29161,-91.7923,37.8772,925,2017-12,1.07,21.6,46,21.1,0.4,6.75
29161,-91.7923,37.8772,925,2018-01,2.19,15.9,39.1,15.2,0.4,5.19
29161,-91.7923,37.8772,925,2018-02,7.36,23.6,48.3,24.3,0.42,7.06
29161,-91.7923,37.8772,925,2018-03,5.76,31.8,55.6,29.1,0.6,8.83
29161,-91.7923,37.8772,925,2018-04,3.38,35,60.9,30.3,1.34,12.46
29161,-91.7923,37.8772,925,2018-05,4.43,56.6,83.7,58.4,0.04,22.2
29161,-91.7923,37.8772,925,2018-06,5.04,62.2,88.1,65.2,0,23.37
29161,-91.7923,37.8772,925,2018-07,1.9,62.6,90.6,65.3,0,28.31
29161,-91.7923,37.8772,925,2018-08,7.5,62.9,87.2,63.7,0.13,24.94
29161,-91.7923,37.8772,925,2018-09,2.85,58.5,82.1,61.8,0,17.88
29161,-91.7923,37.8772,925,2018-10,4.73,43.1,67.9,47.3,0,11.84
29161,-91.7923,37.8772,925,2018-11,3.97,26.2,47.8,27.6,0.25,5.84
29161,-91.7923,37.8772,925,2018-12,4.09,25.4,47.7,27.1,0.19,5.75
29161,-91.7923,37.8772,925,2019-01,2.11,22.3,40.6,21.6,0.43,4.13
29161,-91.7923,37.8772,925,2019-02,4.18,23,46.8,23.3,0.5,5.93
29161,-91.7923,37.8772,925,2019-03,5.02,27.5,50.9,25.2,0.33,7.99
29161,-91.7923,37.8772,925,2019-04,3.55,42.1,69.2,40.2,1.17,16.49
29161,-91.7923,37.8772,925,2019-05,8.4,53.1,75.7,55.5,0.41,15.39
29161,-91.7923,37.8772,925,2019-06,5.53,58,81.9,61.5,0.07,17.92
29161,-91.7923,37.8772,925,2019-07,4.94,63.9,87.8,67.3,0.02,21.95
29161,-91.7923,37.8772,925,2019-08,7.32,62.1,86.1,65.9,0.01,20.43
29161,-91.7923,37.8772,925,2019-09,0.81,59.5,86.3,64.1,0.01,22.56
29161,-91.7923,37.8772,925,2019-10,4.69,40.8,66,45.2,0.13,12.45
29161,-91.7923,37.8772,925,2019-11,2.93,24.8,51.5,27.9,0.32,8.05
29161,-91.7923,37.8772,925,2019-12,1.86,25.3,50.4,28.7,0.28,7.01
29161,-91.7923,37.8772,925,2020-01,6.65,25.8,43.8,26,0.45,4.44
29161,-91.7923,37.8772,925,2020-02,3.32,24.1,44.6,24.7,0.51,5.75
29161,-91.7923,37.8772,925,2020-03,6.5,36.6,59,35.6,0.84,9.96
29161,-91.7923,37.8772,925,2020-04,6.02,37.9,64.3,37.6,0.8,13.23
29161,-91.7923,37.8772,925,2020-05,4.72,48.9,71.5,51.4,0.03,13.61
29161,-91.7923,37.8772,925,2020-06,3.56,58.7,85.8,62.3,0.03,22.63
29161,-91.7923,37.8772,925,2020-07,3.82,66.2,90.4,68.9,0.14,24.87
29161,-91.7923,37.8772,925,2020-08,2.63,60.6,85.3,63.6,0.3,21.54
29161,-91.7923,37.8772,925,2020-09,3.35,52.4,78.3,58.8,0.03,14.82
29161,-91.7923,37.8772,925,2020-10,4.29,38.7,65.3,42.9,0.17,12.75
29161,-91.7923,37.8772,925,2020-11,4.81,34.3,61.5,35.3,0.64,11.64
29161,-91.7923,37.8772,925,2020-12,1.23,22.7,48.5,24.7,0.54,7.34
29161,-91.7923,37.8772,925,2021-01,5.05,25.5,40.8,25.7,0.58,3.95
29161,-91.7923,37.8772,925,2021-02,1.08,14.3,34.8,16.1,0.42,4.72
29161,-91.7923,37.8772,925,2021-03,5.74,35.4,62,34.7,0.91,12.26
29161,-91.7923,37.8772,925,2021-04,5.84,38.4,65.2,38.6,0.89,14.16
29161,-91.7923,37.8772,925,2021-05,4.01,48.5,72.9,51,0.61,15.23
29161,-91.7923,37.8772,925,2021-06,4.52,60.5,85.2,64.8,0.57,21.53
29161,-91.7923,37.8772,925,2021-07,6.8,63.2,86.7,67.4,0.59,20.84
29161,-91.7923,37.8772,925,2021-08,3.23,63.6,88.9,66,0.87,25.46
29161,-91.7923,37.8772,925,2021-09,4.29,54.9,84.2,58.4,0.69,24.63
29161,-91.7923,37.8772,925,2021-10,4.24,47.2,71.6,52.9,0.08,12.87
29161,-91.7923,37.8772,925,2021-11,0.9,28.5,57.7,31.3,0.31,10.65
29161,-91.7923,37.8772,925,2021-12,1.66,32.7,57.9,34.8,0.69,9.8
29161,-91.7923,37.8772,925,2022-01,1.8,16.8,40.6,16.7,0.65,5.41
29161,-91.7923,37.8772,925,2022-02,5,17.9,45.8,20.8,0.47,7.03
29161,-91.7923,37.8772,925,2022-03,5.98,31.7,59.3,30.8,0.8,12.43
29161,-91.7923,37.8772,925,2022-04,7.22,40,64.8,37.9,0.9,14.33
29161,-91.7923,37.8772,925,2022-05,9.66,53.4,76.4,55.4,0.67,17.28
29161,-91.7923,37.8772,925,2022-06,1.41,59.9,87.7,63,0.4,26.26
29161,-91.7923,37.8772,925,2022-07,3.69,66.8,94.5,65.1,1.82,37.19
29161,-91.7923,37.8772,925,2022-08,6.11,63.4,88.2,65.5,0.82,25.16
29161,-91.7923,37.8772,925,2022-09,5.1,52.7,81.2,56.7,0.43,21.19
29161,-91.7923,37.8772,925,2022-10,3.05,36.1,69.7,39.8,0.53,16.97
29161,-91.7923,37.8772,925,2022-11,2.91,28.9,56.3,32.9,0.5,10.21
29161,-91.7923,37.8772,925,2022-12,1.58,23.3,42.5,24.7,0.5,4.26
,,,,,,,,,,
29027,-91.926,38.8355,779,2014-01,0.91,12.2,36,10.9,0.59,4.55
29027,-91.926,38.8355,779,2014-02,1.84,13.3,33.5,12.5,0.52,3.9
29027,-91.926,38.8355,779,2014-03,1.38,24.9,51.6,21.9,0.84,10.1
29027,-91.926,38.8355,779,2014-04,9.32,42,64.6,38,1.57,12.6
29027,-91.926,38.8355,779,2014-05,3.67,53.8,74.4,51.2,1.22,15.72
29027,-91.926,38.8355,779,2014-06,6.4,63.6,80.9,63.8,0.42,14.32
29027,-91.926,38.8355,779,2014-07,1.91,60.8,81.9,60.7,0.89,17.7
29027,-91.926,38.8355,779,2014-08,2.45,65,85.6,65.3,0.38,20
29027,-91.926,38.8355,779,2014-09,6.47,54.5,77.6,56.3,0.33,16.11
29027,-91.926,38.8355,779,2014-10,9.51,44.8,66.8,46.2,0.24,11.55
29027,-91.926,38.8355,779,2014-11,1.73,27.1,46.5,25.2,0.7,6.22
29027,-91.926,38.8355,779,2014-12,2.3,29.8,42.7,29.2,0.32,3.08
29027,-91.926,38.8355,779,2015-01,0.68,19.6,39.3,18.4,0.5,4.56
29027,-91.926,38.8355,779,2015-02,1.25,15,34.9,13.6,0.53,3.93
29027,-91.926,38.8355,779,2015-03,2.26,30.9,54,30.3,0.54,9.16
29027,-91.926,38.8355,779,2015-04,4.39,45.1,67.4,41,1.18,13.03
29027,-91.926,38.8355,779,2015-05,7.76,54.7,73.5,53.4,0.86,12.88
29027,-91.926,38.8355,779,2015-06,8.91,64.3,80.2,64.7,0.35,12.2
29027,-91.926,38.8355,779,2015-07,7.57,67.2,84.2,67.7,0.49,14.97
29027,-91.926,38.8355,779,2015-08,3.42,63.6,83.7,62.6,0.83,19.48
29027,-91.926,38.8355,779,2015-09,0.9,60.1,83.6,58.9,1.16,22.22
29027,-91.926,38.8355,779,2015-10,1.51,45.9,69.4,42.3,1.43,15.17
29027,-91.926,38.8355,779,2015-11,7.25,37.5,58.9,36,0.83,9.47
29027,-91.926,38.8355,779,2015-12,8.29,33.5,50.2,33.8,0.47,5.1
29027,-91.926,38.8355,779,2016-01,0.98,20.5,38.5,20.1,0.48,3.88
29027,-91.926,38.8355,779,2016-02,0.82,27.7,47.4,24,0.89,7.31
29027,-91.926,38.8355,779,2016-03,3,38.8,60.7,36,1.1,10.58
29027,-91.926,38.8355,779,2016-04,3.46,45.5,67.7,41.4,1.41,13.62
29027,-91.926,38.8355,779,2016-05,4.49,52.7,73.2,50.4,0.88,15.33
29027,-91.926,38.8355,779,2016-06,1.84,66.7,87.9,63.1,2.11,25.31
29027,-91.926,38.8355,779,2016-07,8.25,69,86.6,68.8,0.92,17.61
29027,-91.926,38.8355,779,2016-08,8.81,67.6,84.8,67.9,0.54,15.71
29027,-91.926,38.8355,779,2016-09,6.46,61.2,82.2,61,0.75,18.05
29027,-91.926,38.8355,779,2016-10,0.99,51.2,72.4,51,1.01,13.56
29027,-91.926,38.8355,779,2016-11,1.88,38.9,62.3,38.1,0.91,10.71
29027,-91.926,38.8355,779,2016-12,1.12,21.9,40,20,0.5,4.13
29027,-91.926,38.8355,779,2017-01,0.91,25.5,42.9,26,0.33,4.01
29027,-91.926,38.8355,779,2017-02,0.54,31.9,55.4,28.8,0.9,9.39
29027,-91.926,38.8355,779,2017-03,5.46,36.6,58,32.6,1.24,9.97
29027,-91.926,38.8355,779,2017-04,9.02,47.3,68.4,44.4,1.41,13.49
29027,-91.926,38.8355,779,2017-05,8.49,53.4,74.3,51.5,0.95,15.81
29027,-91.926,38.8355,779,2017-06,3.22,62.6,83.9,59.2,1.73,21.71
29027,-91.926,38.8355,779,2017-07,4.85,68.4,88.2,67.1,1.29,21.64
29027,-91.926,38.8355,779,2017-08,3.27,61,81.7,61.7,0.47,17.09
29027,-91.926,38.8355,779,2017-09,2.09,57.2,82.9,56.6,0.93,22.6
29027,-91.926,38.8355,779,2017-10,4.28,48.5,69.5,45.2,1.2,13.65
29027,-91.926,38.8355,779,2017-11,0.52,34.5,56.9,31,1.14,8.71
29027,-91.926,38.8355,779,2017-12,0.44,24.1,43.5,20.6,0.86,6.04
29027,-91.926,38.8355,779,2018-01,2.26,17.3,37.8,15.6,0.53,4.73
29027,-91.926,38.8355,779,2018-02,3.56,23.8,45.8,23.5,0.5,6.09
29027,-91.926,38.8355,779,2018-03,5.1,33.2,50.6,30,0.65,6.41
29027,-91.926,38.8355,779,2018-04,0.88,36.2,58.7,30.7,1.67,11.23
29027,-91.926,38.8355,779,2018-05,3.28,62.1,83.3,58.3,2.05,21.48
29027,-91.926,38.8355,779,2018-06,4.33,67.4,87.6,64.7,2.01,22.97
29027,-91.926,38.8355,779,2018-07,1.53,66.9,88.6,64.9,1.4,24.98
29027,-91.926,38.8355,779,2018-08,4.16,66.8,87.7,63.9,1.82,25.26
29027,-91.926,38.8355,779,2018-09,2.49,61.2,82.1,60.7,0.9,18.73
29027,-91.926,38.8355,779,2018-10,7.34,46.3,67.2,45.4,0.77,12
29027,-91.926,38.8355,779,2018-11,3.54,28.6,45.6,27.9,0.45,4.91
29027,-91.926,38.8355,779,2018-12,4.32,27.2,45,27.1,0.42,4.77
29027,-91.926,38.8355,779,2019-01,3.71,22,37.6,21.4,0.44,3.29
29027,-91.926,38.8355,779,2019-02,2.54,22.3,39.8,23.3,0.38,3.53
29027,-91.926,38.8355,779,2019-03,4.77,30.1,49.2,26.3,0.75,6.92
29027,-91.926,38.8355,779,2019-04,2.82,44.1,66.8,41.3,1.51,13.85
29027,-91.926,38.8355,779,2019-05,7.85,55.2,73.4,55.4,0.86,13.09
29027,-91.926,38.8355,779,2019-06,6.69,63.1,81.7,61.7,1.47,17.61
29027,-91.926,38.8355,779,2019-07,3.36,68.7,87.5,67.6,1.45,20.85
29027,-91.926,38.8355,779,2019-08,6.5,65.9,84.3,66,1.12,17.82
29027,-91.926,38.8355,779,2019-09,2.26,64.2,84.4,64.7,1.08,18.96
29027,-91.926,38.8355,779,2019-10,5.96,42.9,64,44,0.67,11.15
29027,-91.926,38.8355,779,2019-11,2.75,28.7,50.3,29,0.53,7.09
29027,-91.926,38.8355,779,2019-12,1.77,28.4,48.5,29,0.57,5.97
29027,-91.926,38.8355,779,2020-01,5.65,26,40.6,26.1,0.42,3.42
29027,-91.926,38.8355,779,2020-02,2.76,24.7,42.3,25,0.46,4.55
29027,-91.926,38.8355,779,2020-03,5.79,37.3,56.6,36.4,0.72,8.29
29027,-91.926,38.8355,779,2020-04,4.85,40.6,63.1,38.7,0.96,11.9
29027,-91.926,38.8355,779,2020-05,2.92,52.7,70.6,51.8,0.75,12.2
29027,-91.926,38.8355,779,2020-06,6.35,64.8,84.6,62.6,1.83,20.23
29027,-91.926,38.8355,779,2020-07,4.64,69.7,88,69.3,1.19,20.46
29027,-91.926,38.8355,779,2020-08,2.8,63.3,83.7,64.5,0.77,17.96
29027,-91.926,38.8355,779,2020-09,4.52,56,77.2,58.1,0.47,14.57
29027,-91.926,38.8355,779,2020-10,2.34,41.9,63.9,41.4,0.81,12.94
29027,-91.926,38.8355,779,2020-11,3.23,37.9,61.2,36.1,1.09,11.23
29027,-91.926,38.8355,779,2020-12,0.97,24.9,46.4,25,0.53,6.21
29027,-91.926,38.8355,779,2021-01,4.06,25.3,38.5,26.2,0.4,3.11
29027,-91.926,38.8355,779,2021-02,1.32,14.2,30.9,14.7,0.42,3.69
29027,-91.926,38.8355,779,2021-03,5.17,38.1,59.2,35.8,1.1,10.37
29027,-91.926,38.8355,779,2021-04,5.46,42.2,64.3,40.1,1.12,13.05
29027,-91.926,38.8355,779,2021-05,5.09,52.2,70.6,51.6,0.93,12.63
29027,-91.926,38.8355,779,2021-06,10.68,64.2,84.8,64.1,1.18,21.17
29027,-91.926,38.8355,779,2021-07,5.77,66.6,85.2,68.3,0.9,17.84
29027,-91.926,38.8355,779,2021-08,3.32,66.5,88.2,67.9,1.34,22.67
29027,-91.926,38.8355,779,2021-09,2.95,57.3,83.8,59.1,0.97,23.68
29027,-91.926,38.8355,779,2021-10,5.66,49.9,69.8,52.6,0.42,11.51
29027,-91.926,38.8355,779,2021-11,0.8,32.6,56.4,31.7,0.87,9.71
29027,-91.926,38.8355,779,2021-12,1.98,31.5,54.1,32.9,0.75,7.87
29027,-91.926,38.8355,779,2022-01,1.26,16.2,37.3,17.1,0.57,4.31
29027,-91.926,38.8355,779,2022-02,2.75,18.5,42.8,20.9,0.62,5.8
29027,-91.926,38.8355,779,2022-03,3.73,33.2,57.1,32,0.88,10.77
29027,-91.926,38.8355,779,2022-04,4.49,40.8,62.9,39,1.01,12.52
29027,-91.926,38.8355,779,2022-05,6.71,55.6,75.5,55.9,1.09,16.16
29027,-91.926,38.8355,779,2022-06,2.34,64.3,85.3,63.3,1.71,22.48
29027,-91.926,38.8355,779,2022-07,3.56,68.1,89.3,67,2.09,25.94
29027,-91.926,38.8355,779,2022-08,3.4,65.7,87.3,67,1.23,22.14
29027,-91.926,38.8355,779,2022-09,1.86,55.7,80.3,56.9,0.94,19.91
29027,-91.926,38.8355,779,2022-10,4.15,40,68.9,40.2,1.02,16.51
29027,-91.926,38.8355,779,2022-11,2.61,32.4,55.6,33.1,0.91,9.72
29027,-91.926,38.8355,779,2022-12,1.33,23.7,40.7,23.8,0.69,3.89
,,,,,,,,,,
18037,-86.8798,38.3643,536,2014-01,1.92,13.8,34.9,13.6,0.43,3.5
18037,-86.8798,38.3643,536,2014-02,2.73,17.5,37.7,16.5,0.6,4.46
18037,-86.8798,38.3643,536,2014-03,3.09,26,51,24.7,0.63,8.19
18037,-86.8798,38.3643,536,2014-04,9.68,43.9,68.2,40.3,1.14,14.89
18037,-86.8798,38.3643,536,2014-05,6.83,54.8,75.9,52.3,1.18,16.7
18037,-86.8798,38.3643,536,2014-06,4.76,64.9,83.7,63.1,1,18.74
18037,-86.8798,38.3643,536,2014-07,3.66,59.8,82.7,60.6,0.35,18.73
18037,-86.8798,38.3643,536,2014-08,6.99,64.5,84.3,65.5,0.22,16.98
18037,-86.8798,38.3643,536,2014-09,3.46,53.9,78.2,56,0.27,16.82
18037,-86.8798,38.3643,536,2014-10,5.92,45,68.3,46.3,0.29,12.73
18037,-86.8798,38.3643,536,2014-11,2.48,28,47.5,26.2,0.78,6.07
18037,-86.8798,38.3643,536,2014-12,3.51,30.4,43.9,30.7,0.32,3.09
18037,-86.8798,38.3643,536,2015-01,3.03,20.7,39.5,19.5,0.43,4.12
18037,-86.8798,38.3643,536,2015-02,2.15,12.3,34.2,12.8,0.54,3.65
18037,-86.8798,38.3643,536,2015-03,7.46,30.6,52.3,28.7,0.89,7.67
18037,-86.8798,38.3643,536,2015-04,11.24,45.2,68,41,1.38,13.68
18037,-86.8798,38.3643,536,2015-05,3.39,54.9,77.3,53.1,1.04,17.44
18037,-86.8798,38.3643,536,2015-06,10.3,63.8,83.1,62.9,0.8,18.35
18037,-86.8798,38.3643,536,2015-07,5.92,66.2,85.3,66.6,0.75,17.22
18037,-86.8798,38.3643,536,2015-08,2.11,60.5,83.6,61.5,0.47,19.59
18037,-86.8798,38.3643,536,2015-09,1.5,56.8,83,56.9,0.67,22.79
18037,-86.8798,38.3643,536,2015-10,4.53,45.9,70.2,43.8,1.09,14.84
18037,-86.8798,38.3643,536,2015-11,4.7,38.6,60.8,37.5,0.86,9.81
18037,-86.8798,38.3643,536,2015-12,5.8,37,54.2,37.5,0.55,5.3
18037,-86.8798,38.3643,536,2016-01,1.9,20.8,39.3,20.1,0.59,4.03
18037,-86.8798,38.3643,536,2016-02,4.23,27.4,46.7,26.2,0.52,6.04
18037,-86.8798,38.3643,536,2016-03,6.67,39.5,60.7,37,1.23,10.02
18037,-86.8798,38.3643,536,2016-04,6.09,42.7,67.9,40.4,1.23,14.57
18037,-86.8798,38.3643,536,2016-05,5.36,51.6,72.2,51.1,0.34,13.78
18037,-86.8798,38.3643,536,2016-06,2.68,64,86.7,62.3,0.96,23.44
18037,-86.8798,38.3643,536,2016-07,9.18,67.1,85.8,67.7,0.57,16.74
18037,-86.8798,38.3643,536,2016-08,3.98,68.2,86.2,68.6,0.39,17.21
18037,-86.8798,38.3643,536,2016-09,2.69,59.3,84.1,60.4,0.54,21.3
18037,-86.8798,38.3643,536,2016-10,0.34,48.9,74.9,50.7,0.41,16.26
18037,-86.8798,38.3643,536,2016-11,2.61,36.2,61.8,37.9,0.33,11.22
18037,-86.8798,38.3643,536,2016-12,3.45,24.4,43.4,24.6,0.28,4.22
18037,-86.8798,38.3643,536,2017-01,2.72,29.4,46.1,30.4,0.4,3.87
18037,-86.8798,38.3643,536,2017-02,0.74,32.4,55,30.8,0.68,8.18
18037,-86.8798,38.3643,536,2017-03,5.39,35.6,57.5,32.7,0.95,9.45
18037,-86.8798,38.3643,536,2017-04,11.04,48.5,71,45.9,1.29,15.25
18037,-86.8798,38.3643,536,2017-05,6.38,52.6,75.3,52.4,0.39,16.47
18037,-86.8798,38.3643,536,2017-06,3.54,60.7,83.8,58.9,0.58,22.05
18037,-86.8798,38.3643,536,2017-07,8.72,66.3,86.5,67.3,0.31,18.41
18037,-86.8798,38.3643,536,2017-08,1.41,60.9,82.8,62.3,0.27,18.07
18037,-86.8798,38.3643,536,2017-09,3.62,56.9,81.2,56.6,0.66,20.68
18037,-86.8798,38.3643,536,2017-10,4.52,48.2,69.5,47.2,0.62,12.93
18037,-86.8798,38.3643,536,2017-11,3.47,34.7,56.4,33.7,0.56,7.68
18037,-86.8798,38.3643,536,2017-12,2.13,24.9,43.3,23,0.54,5.07
18037,-86.8798,38.3643,536,2018-01,3.55,16.5,37.1,17.6,0.38,3.85
18037,-86.8798,38.3643,536,2018-02,9.01,29.2,50.1,31.2,0.36,5.45
18037,-86.8798,38.3643,536,2018-03,6.08,33,51.7,30,0.57,6.84
18037,-86.8798,38.3643,536,2018-04,4.57,37.4,60.5,33.9,1.17,11.03
18037,-86.8798,38.3643,536,2018-05,2.79,61.4,83.8,58.7,1.16,22.22
18037,-86.8798,38.3643,536,2018-06,9.03,66.2,85.6,66.3,0.33,17.93
18037,-86.8798,38.3643,536,2018-07,3.25,65.7,86.9,66.3,0.43,20.64
18037,-86.8798,38.3643,536,2018-08,2.08,65.9,86,66.4,0.46,19.46
18037,-86.8798,38.3643,536,2018-09,8.12,63,81.8,62.9,0.46,17.59
18037,-86.8798,38.3643,536,2018-10,1.23,46.6,69.1,46.9,0.65,13.5
18037,-86.8798,38.3643,536,2018-11,5.69,31,48.5,32,0.3,5.03
18037,-86.8798,38.3643,536,2018-12,5.42,31.2,47.6,30.8,0.43,4.76
18037,-86.8798,38.3643,536,2019-01,4.94,24,40.4,23.7,0.41,3.47
18037,-86.8798,38.3643,536,2019-02,7.14,27.6,47.4,28.8,0.41,4.41
18037,-86.8798,38.3643,536,2019-03,6.19,30.3,50.5,27.5,0.4,7.32
18037,-86.8798,38.3643,536,2019-04,6.74,44.5,67.5,44.6,0.75,12.81
18037,-86.8798,38.3643,536,2019-05,7.74,57.2,77.5,58,0.85,16.05
18037,-86.8798,38.3643,536,2019-06,11.73,61.7,81.8,62.4,0.3,16.99
